A,B,C,D,Vth,exp_exact,exp_k1
2741,358,463,731,16769025,0,0
2153,1369,521,583,16769025,0,0
1803,973,3813,191,16769025,0,0
2965,1371,1071,1145,16769025,0,0
3639,419,2372,1626,16769025,0,0
2817,2236,2135,3426,16769025,0,0
2567,967,168,3184,16769025,0,0
36,2506,3046,115,16769025,0,0
1850,3269,1883,660,16769025,0,0
2870,2055,2301,2071,16769025,0,0
1290,2328,1825,1750,16769025,0,0
4091,3854,286,3505,16769025,1,0
4032,2401,1848,737,16769025,0,0
3026,1697,3652,108,16769025,0,0
2507,1867,640,3261,16769025,0,0
2785,2621,436,3865,16769025,0,0
215,3207,2109,3927,16769025,0,0
3069,1139,1351,517,16769025,0,0
3538,3905,2897,1063,16769025,1,0
2162,2375,3840,3243,16769025,1,0
4046,1904,136,525,16769025,0,0
2654,2169,3185,3339,16769025,0,0
550,2448,3549,3466,16769025,0,0
310,3981,2604,2893,16769025,0,0
1394,3617,1049,3741,16769025,0,0
3276,3251,1589,3848,16769025,0,0
2841,3347,2688,1907,16769025,0,0
383,1999,3237,478,16769025,0,0
2468,2489,3705,3598,16769025,1,0
3806,1461,3835,3499,16769025,1,0
3829,3864,2449,805,16769025,0,0
2281,452,1537,4032,16769025,0,0
3740,1545,3531,1643,16769025,0,0
3362,2163,2659,1306,16769025,0,0
3852,2927,2959,1980,16769025,1,0
3309,1401,3889,751,16769025,0,0
779,4035,3445,3956,16769025,1,0
1663,2641,1428,2745,16769025,0,0
2225,37,1971,365,16769025,0,0
3591,3591,3855,2850,16769025,1,1
1666,880,1492,824,16769025,0,0
1781,185,1136,3,16769025,0,0
1806,3225,1031,2705,16769025,0,0
2686,1355,2799,1374,16769025,0,0
1241,956,1355,2624,16769025,0,0
3041,3664,1855,3031,16769025,0,0
2826,3062,3751,2764,16769025,1,0
1529,444,846,194,16769025,0,0
2947,4068,3927,1218,16769025,1,0
4040,3026,3664,1951,16769025,1,0
3981,3805,2881,562,16769025,0,0
3422,3686,1759,2365,16769025,1,0
2160,1665,3518,3743,16769025,0,0
120,2467,2586,4056,16769025,0,0
374,2527,3913,4043,16769025,0,0
1257,931,3305,2802,16769025,0,0
2136,3762,2747,3178,16769025,0,0
440,9,2302,543,16769025,0,0
1762,1675,3540,3904,16769025,1,0
1198,848,4066,1737,16769025,0,0
215,3560,1238,23,16769025,0,0
1178,4023,3285,2364,16769025,0,0
1878,3067,3213,3427,16769025,1,0
182,749,2431,3497,16769025,0,0
3811,2401,3684,1796,16769025,0,0
2471,3155,3862,2448,16769025,1,0
1542,3212,3747,3990,16769025,1,0
3565,2993,2608,2484,16769025,1,0
3433,2652,1980,3973,16769025,1,0
196,3389,2607,1855,16769025,0,0
4039,3637,824,3551,16769025,1,0
2831,2092,1567,2768,16769025,0,0
2201,2682,1815,1325,16769025,0,0
3268,2990,1946,3596,16769025,1,0
1147,4029,2844,734,16769025,0,0
3710,3257,4083,412,16769025,0,0
1679,3446,2149,847,16769025,0,0
3273,3080,1392,2032,16769025,0,0
763,850,3792,419,16769025,0,0
3928,2400,3893,2416,16769025,1,0
470,870,66,2642,16769025,0,0
2114,2,3548,2158,16769025,0,0
427,2391,1206,1235,16769025,0,0
958,2338,4056,2038,16769025,0,0
753,1737,2578,3050,16769025,0,0
2436,3837,3691,1130,16769025,0,0
2435,2527,3820,2780,16769025,1,0
2029,3297,2669,3777,16769025,1,0
32,1124,2311,3570,16769025,0,0
2238,465,3797,3967,16769025,0,0
3525,1331,3512,4020,16769025,1,0
141,448,3896,3371,16769025,0,0
3940,2987,1453,3511,16769025,1,0
3208,2717,2718,2962,16769025,0,0
875,2289,3729,3282,16769025,0,0
1014,3760,1421,2802,16769025,0,0
739,3753,3325,2404,16769025,0,0
3966,3174,1624,3921,16769025,1,0
2625,1124,2505,1270,16769025,0,0
2183,1301,1665,754,16769025,0,0
1427,1795,675,582,16769025,0,0
2272,4073,3827,2856,16769025,1,0
4019,732,2989,2664,16769025,0,0
4,2766,2693,3178,16769025,0,0
1268,4043,3442,3854,16769025,1,0
2754,2962,3357,4033,16769025,1,0
1320,1777,467,4079,16769025,0,0
1520,2686,3484,3567,16769025,0,0
2010,2892,1671,673,16769025,0,0
4068,3260,3771,929,16769025,0,0
1217,1945,2502,1462,16769025,0,0
1473,609,2369,2070,16769025,0,0
685,3782,2243,3250,16769025,0,0
2642,1617,3330,4075,16769025,1,0
2662,3075,919,943,16769025,0,0
1225,194,1976,3843,16769025,0,0
3236,2234,3791,3000,16769025,1,0
1416,1838,3887,4032,16769025,1,0
1425,3949,2823,3946,16769025,0,0
3912,3294,1720,2695,16769025,1,0
986,3757,2012,2935,16769025,0,0
3449,3537,3421,1601,16769025,1,0
520,2260,3595,3161,16769025,0,0
615,3564,29,779,16769025,0,0
2340,2795,2821,1907,16769025,0,0
2694,2219,3222,840,16769025,0,0
1195,1057,2606,3472,16769025,0,0
276,2893,2256,166,16769025,0,0
1962,2373,3054,192,16769025,0,0
1259,3241,3323,3973,16769025,1,0
0,2375,2589,3021,16769025,0,0
2554,2740,196,3380,16769025,0,0
1397,3032,4066,306,16769025,0,0
3093,3060,3046,2808,16769025,1,0
4084,3639,3101,629,16769025,1,0
2655,1063,3962,3683,16769025,1,0
3304,1410,1750,968,16769025,0,0
854,3712,1843,477,16769025,0,0
2769,3663,3861,493,16769025,0,0
3947,898,3464,62,16769025,0,0
407,3313,2292,3560,16769025,0,0
2882,2222,221,3777,16769025,0,0
4032,3908,250,4033,16769025,0,0
3902,2645,3370,3729,16769025,1,1
3320,2873,1759,1487,16769025,0,0
293,4059,3559,2931,16769025,0,0
2282,4079,1904,4020,16769025,1,0
3698,3348,3004,2560,16769025,1,0
2634,1202,2078,135,16769025,0,0
3685,3917,3224,1266,16769025,1,0
2900,3742,1632,2604,16769025,0,0
1726,230,3368,2581,16769025,0,0
4045,2773,1985,2795,16769025,0,0
2475,1551,3654,3826,16769025,1,0
2707,1064,2347,3100,16769025,0,0
200,1376,2954,2305,16769025,0,0
3924,3606,2538,1033,16769025,1,0
3651,2575,1988,3706,16769025,0,0
3287,833,2864,139,16769025,0,0
1667,3250,390,510,16769025,0,0
1341,2419,1657,724,16769025,0,0
4071,2502,3229,2368,16769025,1,0
3564,3981,1637,3779,16769025,1,0
3557,1754,2570,3209,16769025,0,0
3744,2073,2552,1240,16769025,0,0
846,883,4004,551,16769025,0,0
2828,2376,2866,3506,16769025,0,0
2341,3993,2930,3704,16769025,1,0
3177,3732,267,1968,16769025,0,0
648,438,1538,382,16769025,0,0
3723,4071,3821,1185,16769025,1,0
3183,1558,3522,3431,16769025,1,0
660,3927,4075,3478,16769025,0,0
3655,3392,1644,2660,16769025,1,0
3458,2606,886,2700,16769025,0,0
1661,2125,135,3045,16769025,0,0
1306,825,2348,3004,16769025,0,0
2321,926,1916,2869,16769025,0,0
2748,3282,2983,2687,16769025,1,0
1937,2364,3695,3311,16769025,1,0
2794,862,2774,1023,16769025,0,0
3146,3818,215,2093,16769025,0,0
198,2457,2570,661,16769025,0,0
2900,3151,1909,1491,16769025,0,0
3283,1257,2038,165,16769025,0,0
1931,1819,1171,1825,16769025,0,0
368,1761,1109,2955,16769025,0,0
4061,723,4039,3426,16769025,1,0
1264,2662,2315,901,16769025,0,0
2806,2993,3479,2092,16769025,0,0
2914,11,1653,3162,16769025,0,0
3210,2452,2972,3218,16769025,1,0
999,205,1743,1677,16769025,0,0
413,461,1123,57,16769025,0,0
471,2728,1077,1671,16769025,0,0
3449,708,2898,3876,16769025,0,0
2849,3139,2396,3268,16769025,1,0
2446,3282,2587,3380,16769025,1,0
844,1279,139,53,16769025,0,0
3282,3859,1096,613,16769025,0,0
2525,1517,3209,773,16769025,0,0
1113,3428,3130,1505,16769025,0,0
369,1161,637,1310,16769025,0,0
670,840,1974,3962,16769025,0,0
3946,2418,2567,3796,16769025,1,0
3521,3961,1877,1503,16769025,0,0
2317,734,4033,3736,16769025,0,0
3356,381,1066,833,16769025,0,0
3197,2784,1871,2201,16769025,0,0
4008,2224,20,1524,16769025,0,0
597,380,2475,3522,16769025,0,0
3307,397,654,7,16769025,0,0
72,1294,2894,3410,16769025,0,0
508,2509,1256,1760,16769025,0,0
3611,2822,1943,3387,16769025,1,0
1741,2308,3508,112,16769025,0,0
3256,2243,3010,2096,16769025,0,0
2106,678,588,3405,16769025,0,0
2489,3965,90,3399,16769025,0,0
3330,88,907,3792,16769025,0,0
1530,2127,781,177,16769025,0,0
1719,3258,370,1659,16769025,0,0
2406,1049,1088,1088,16769025,0,0
3590,4042,1792,1316,16769025,1,0
1355,3714,965,464,16769025,0,0
3998,3888,2897,1718,16769025,1,0
1607,3295,3056,66,16769025,0,0
1883,1033,3366,2751,16769025,0,0
3304,3151,2722,2337,16769025,1,0
2159,3319,2045,1293,16769025,0,0
461,1845,1244,379,16769025,0,0
1131,1848,3230,66,16769025,0,0
1639,2898,3841,3255,16769025,1,0
2246,1406,3110,3792,16769025,0,0
4049,4001,2560,2151,16769025,1,0
3465,147,2669,395,16769025,0,0
1326,2341,3152,2724,16769025,0,0
2546,163,1490,3900,16769025,0,0
3582,3509,1977,2185,16769025,1,0
3133,2357,1949,2837,16769025,0,0
3810,2708,2394,2694,16769025,0,0
3479,218,3006,171,16769025,0,0
1552,729,2164,1688,16769025,0,0
563,946,2188,2767,16769025,0,0
247,1311,1833,3465,16769025,0,0
1575,1556,742,1354,16769025,0,0
3149,3473,1969,3790,16769025,1,0
1164,2352,2477,3084,16769025,0,0
1470,3668,921,382,16769025,0,0
2352,3509,3413,3010,16769025,1,0
2428,3647,3106,2603,16769025,1,0
1261,3910,1979,1397,16769025,0,0
3175,1487,4023,2994,16769025,0,0
1620,3206,2841,2333,16769025,0,0
3901,443,2442,3450,16769025,0,0
3692,2743,3237,2218,16769025,1,0
2008,3544,3599,2978,16769025,1,0
674,2960,1882,3012,16769025,0,0
1293,1193,508,1275,16769025,0,0
4064,2085,345,301,16769025,0,0
2192,1,398,2299,16769025,0,0
3607,3442,1442,3789,16769025,1,0
320,1136,2799,2027,16769025,0,0
3900,3391,2510,1411,16769025,0,0
3625,1016,4015,71,16769025,0,0
3056,1572,571,1514,16769025,0,0
1568,3216,1220,2614,16769025,0,0
4059,4081,1784,112,16769025,0,0
3832,1986,2519,154,16769025,0,0
2855,288,3301,866,16769025,0,0
806,723,2637,3563,16769025,0,0
3799,3557,2002,2235,16769025,1,0
3405,3035,1768,3871,16769025,1,0
2394,4072,1840,1978,16769025,0,0
3200,317,1619,1314,16769025,0,0
4057,3776,2571,575,16769025,1,0
2296,3657,719,2413,16769025,0,0
1630,3588,3579,3051,16769025,0,0
823,1628,4043,2960,16769025,0,0
3852,3047,821,1695,16769025,0,0
3442,406,2749,204,16769025,0,0
2543,3796,1045,3428,16769025,0,0
1094,2192,3108,3283,16769025,0,0
2168,1889,176,2780,16769025,0,0
3335,2722,2035,3778,16769025,0,0
67,502,3169,1812,16769025,0,0
3870,4033,1470,793,16769025,1,0
4053,1965,3043,2926,16769025,1,0
2206,1039,276,2462,16769025,0,0
1546,3944,4047,665,16769025,0,0
2043,3100,2084,2699,16769025,0,0
3665,1121,4055,3334,16769025,1,0
811,1466,3345,731,16769025,0,0
2459,3587,2191,3628,16769025,1,0
2835,1526,231,3432,16769025,0,0
3520,2374,3900,787,16769025,0,0
3950,2939,2128,3865,16769025,1,0
1964,2076,3927,1021,16769025,0,0
2312,1365,328,1864,16769025,0,0
3880,2547,2072,3323,16769025,0,0
3142,3048,4012,82,16769025,0,0
1041,3562,3262,2202,16769025,0,0
946,41,3442,2993,16769025,0,0
176,3737,3216,3850,16769025,0,0
573,2616,2585,560,16769025,0,0
1663,2151,3777,4014,16769025,1,0
3789,2664,716,3918,16769025,0,0
1404,761,1085,159,16769025,0,0
754,12,2461,1035,16769025,0,0
3595,3484,2802,1515,16769025,1,0
927,3781,4060,216,16769025,0,0
2352,3146,1866,1133,16769025,0,0
985,323,601,4067,16769025,0,0
3334,1122,3568,4006,16769025,1,0
3252,1468,2963,4048,16769025,0,0
3857,3739,1143,2054,16769025,1,0
3637,3206,3929,3792,16769025,1,1
3943,1475,2432,1113,16769025,0,0
218,3485,2969,67,16769025,0,0
3352,2586,556,3527,16769025,0,0
3692,2052,3808,1590,16769025,0,0
3360,3515,3286,3312,16769025,1,1
2480,2518,951,1528,16769025,0,0
1940,3775,3545,4088,16769025,1,0
2822,2493,3117,1528,16769025,0,0
3349,3561,864,3506,16769025,0,0
3504,2926,2427,3038,16769025,1,0
3294,1151,3776,3438,16769025,1,0
86,289,1435,1020,16769025,0,0
1846,363,258,2230,16769025,0,0
3603,3502,2365,3886,16769025,1,1
2986,3037,2406,3199,16769025,0,0
3715,683,254,1215,16769025,0,0
1919,709,2630,120,16769025,0,0
1159,1860,1369,2174,16769025,0,0
170,4010,1438,1553,16769025,0,0
993,669,1562,2133,16769025,0,0
3226,3412,3853,1682,16769025,1,0
3449,2989,3035,2127,16769025,0,0
2105,1294,2049,1578,16769025,0,0
3762,3774,1472,1944,16769025,1,0
1954,3759,267,3051,16769025,0,0
2659,3759,3370,2636,16769025,1,0
3857,813,3664,3720,16769025,0,0
2261,1096,3002,3006,16769025,0,0
870,518,636,2910,16769025,0,0
226,890,4039,1361,16769025,0,0
1667,2443,1660,920,16769025,0,0
3489,3416,3285,3238,16769025,1,1
2554,887,2218,3350,16769025,0,0
2730,3872,1547,353,16769025,0,0
3460,973,1088,593,16769025,0,0
2956,3611,969,2750,16769025,0,0
2539,2561,820,2673,16769025,0,0
2131,3066,2260,821,16769025,0,0
2250,2049,2241,3957,16769025,0,0
1984,888,2475,1129,16769025,0,0
4063,1966,3122,3058,16769025,1,0
2365,439,1414,21,16769025,0,0
2402,4015,3131,2277,16769025,1,0
3456,2694,2100,3551,16769025,0,0
2773,2111,1208,283,16769025,0,0
3395,3267,3300,426,16769025,0,0
2551,3678,974,3051,16769025,0,0
3411,1984,2531,1184,16769025,0,0
226,3181,111,210,16769025,0,0
3757,3631,1404,3972,16769025,1,0
1985,2705,2389,4034,16769025,0,0
3445,550,2726,712,16769025,0,0
2989,4074,1548,1510,16769025,0,0
1671,3267,3454,3275,16769025,1,0
2710,1580,1995,3129,16769025,0,0
381,1136,3894,2032,16769025,0,0
3912,978,4081,3975,16769025,1,0
2504,2512,2303,2470,16769025,0,0
77,3435,3575,593,16769025,0,0
2464,3743,3800,1987,16769025,1,0
2362,2187,1109,970,16769025,0,0
3566,2293,903,671,16769025,0,0
924,2726,1551,3368,16769025,0,0
2187,1477,502,393,16769025,0,0
2581,3242,2792,2201,16769025,0,0
3599,3425,3882,1467,16769025,1,0
2574,4017,1719,3742,16769025,1,0
4057,1705,3569,2957,16769025,1,0
2710,2727,3286,2853,16769025,0,0
3457,3110,2026,2970,16769025,0,0
927,3056,3570,4062,16769025,1,0
2831,731,1265,1765,16769025,0,0
760,1206,1375,2708,16769025,0,0
62,1484,385,2175,16769025,0,0
2814,1968,3850,2918,16769025,1,0
3761,3839,2493,630,16769025,0,0
2879,1753,3805,3081,16769025,1,0
2038,906,3009,2660,16769025,0,0
3144,2138,3800,2093,16769025,0,0
430,23,715,3826,16769025,0,0
2394,1638,864,3974,16769025,0,0
3450,2013,3068,3056,16769025,0,0
1633,3804,718,2024,16769025,0,0
1266,3141,4060,3847,16769025,1,0
1821,1696,3982,3194,16769025,0,0
2553,4091,842,3950,16769025,0,0
227,1138,3214,2456,16769025,0,0
1504,3675,2679,2390,16769025,0,0
2832,2441,3707,420,16769025,0,0
2918,1692,328,1849,16769025,0,0
2278,692,2881,2482,16769025,0,0
3023,1091,1475,1338,16769025,0,0
3332,589,2890,1979,16769025,0,0
3364,1420,2949,4068,16769025,1,0
332,622,1171,2490,16769025,0,0
2046,1886,1007,3468,16769025,0,0
1665,1482,3826,993,16769025,0,0
3221,3115,3092,2178,16769025,0,1
1216,1046,1556,3632,16769025,0,0
1349,3958,3965,3150,16769025,1,0
3279,518,2777,1965,16769025,0,0
2805,3800,3277,1994,16769025,1,0
1884,2984,3396,1011,16769025,0,0
2439,2890,782,3007,16769025,0,0
1913,379,651,2661,16769025,0,0
1145,3805,2815,769,16769025,0,0
3270,3993,1441,2950,16769025,1,0
542,3224,4044,80,16769025,0,0
2110,2357,4070,2254,16769025,0,0
3846,2881,1283,2146,16769025,0,0
2509,1211,2064,739,16769025,0,0
652,3777,1867,2019,16769025,0,0
1871,1714,897,1432,16769025,0,0
837,457,768,3641,16769025,0,0
1288,3649,713,3191,16769025,0,0
2919,3026,3845,3277,16769025,1,0
2856,3400,1288,254,16769025,0,0
1108,2440,2991,576,16769025,0,0
1751,2683,3477,3960,16769025,1,0
2081,3364,633,4013,16769025,0,0
616,2264,1390,3533,16769025,0,0
3364,4062,1454,1708,16769025,0,0
213,2307,933,851,16769025,0,0
2842,3628,3039,2172,16769025,1,0
2517,2755,3959,2485,16769025,1,0
2928,474,3821,2991,16769025,0,0
567,3929,2886,774,16769025,0,0
2752,4019,2820,2025,16769025,1,0
1222,1597,3030,3982,16769025,0,0
1933,2782,3039,1538,16769025,0,0
2996,2512,2774,4089,16769025,1,0
3416,4062,3370,859,16769025,1,0
2719,3431,2152,3847,16769025,1,0
2160,2909,3562,2094,16769025,0,0
2184,840,3284,3692,16769025,0,0
1748,1063,2412,2509,16769025,0,0
1949,3776,3760,2503,16769025,1,0
3751,2496,2219,3339,16769025,1,0
1406,3418,3995,3707,16769025,1,0
258,1845,1865,1217,16769025,0,0
1305,2512,368,3665,16769025,0,0
3831,2847,2418,2426,16769025,1,0
3923,3851,3723,1371,16769025,1,0
3523,2132,3889,3037,16769025,1,0
3527,2611,1961,2080,16769025,0,0
3142,2528,2500,3532,16769025,1,0
2782,2037,3852,3760,16769025,1,0
1268,1754,3971,199,16769025,0,0
3716,3511,2120,1755,16769025,0,0
3474,2699,1540,1616,16769025,0,0
133,1741,2494,393,16769025,0,0
1347,359,554,2761,16769025,0,0
2440,947,3712,3895,16769025,0,0
2315,1070,2415,3115,16769025,0,0
2347,3059,3733,1729,16769025,0,0
1661,2429,1652,2824,16769025,0,0
3027,890,1999,176,16769025,0,0
2901,2810,2512,630,16769025,0,0
3229,3366,2593,1476,16769025,0,0
4032,3398,3729,284,16769025,0,0
2943,3802,3265,1708,16769025,0,0
924,711,1164,2581,16769025,0,0
3209,3001,1065,120,16769025,0,0
2635,3908,1841,3869,16769025,1,0
3951,493,1755,2988,16769025,0,0
3918,3682,2513,2945,16769025,1,0
2463,3647,2516,714,16769025,0,0
2501,3445,2535,3754,16769025,1,0
1766,2787,1618,3085,16769025,0,0
4083,1930,3688,3197,16769025,1,0
819,2895,89,3061,16769025,0,0
2498,2616,3531,2898,16769025,0,0
2072,3671,604,283,16769025,0,0
3750,3367,166,1138,16769025,0,0
3528,3137,2770,2356,16769025,1,0
2780,2738,943,34,16769025,0,0
199,933,944,1166,16769025,0,0
2540,3319,3212,3341,16769025,1,1
3848,2945,3152,1726,16769025,1,0
2369,952,3712,3974,16769025,1,0
4038,3275,2340,892,16769025,0,0
3675,3820,2745,995,16769025,1,0
1095,592,1411,3179,16769025,0,0
3889,1967,3705,2462,16769025,1,0
3628,3224,3974,1277,16769025,1,0
2648,2638,3343,2927,16769025,1,0
2450,1679,4094,3217,16769025,1,0
2277,1505,126,1638,16769025,0,0
1799,1994,3504,3763,16769025,1,0
770,195,3798,1975,16769025,0,0
1701,994,1389,3059,16769025,0,0
1774,4036,4069,3601,16769025,1,0
733,1808,975,2046,16769025,0,0
2884,2843,3171,3019,16769025,1,0
3495,2766,3018,2906,16769025,1,0
883,3514,2473,834,16769025,0,0
4018,1180,527,3997,16769025,0,0
239,1122,2305,751,16769025,0,0
2092,3374,3945,2968,16769025,1,0
2504,1436,2253,2044,16769025,0,0
145,92,4093,3558,16769025,0,0
377,193,2839,1004,16769025,0,0
2173,1045,3452,2130,16769025,0,0
2153,2708,3875,2822,16769025,0,0
3705,2875,2927,3207,16769025,1,0
462,3598,1060,2082,16769025,0,0
3253,2278,1210,567,16769025,0,0
2911,2418,3185,3626,16769025,1,0
1859,392,3799,3213,16769025,0,0
3681,3601,4002,1861,16769025,1,0
2981,3105,2619,3990,16769025,1,0
1630,3683,3768,1888,16769025,0,0
1197,1110,4094,3802,16769025,1,0
1347,2153,2623,3612,16769025,0,0
2034,2045,3758,2001,16769025,0,0
3371,754,347,1558,16769025,0,0
2820,3498,2172,3788,16769025,1,0
3688,4082,1207,2147,16769025,1,0
1389,3841,3752,3153,16769025,1,0
1196,234,2708,1645,16769025,0,0
1795,3570,3784,1030,16769025,0,0
69,965,2656,2780,16769025,0,0
169,1294,1391,93,16769025,0,0
896,3585,1972,3892,16769025,0,0
2776,2689,3231,3752,16769025,1,0
2174,3253,3225,3025,16769025,1,0
3234,2327,3761,2457,16769025,0,0
3261,3059,10,1805,16769025,0,0
361,3331,184,647,16769025,0,0
1339,643,480,1868,16769025,0,0
2485,1398,3003,3632,16769025,0,0
993,3627,3235,2901,16769025,0,0
2914,2092,3975,2773,16769025,1,0
3510,4062,2188,1148,16769025,1,0
3486,2222,3517,2566,16769025,1,0
4007,3534,966,2802,16769025,1,0
476,2900,1969,3877,16769025,0,0
2153,1607,3887,3955,16769025,1,0
2317,1672,2824,1767,16769025,0,0
2661,200,2199,2526,16769025,0,0
290,2781,1241,973,16769025,0,0
3047,2013,2861,3927,16769025,1,0
4026,1774,2542,812,16769025,0,0
2719,2043,1159,2183,16769025,0,0
3408,3990,2611,795,16769025,0,0
1346,1712,2898,917,16769025,0,0
524,1184,1526,3092,16769025,0,0
1965,599,3891,4006,16769025,0,0
3053,2301,3099,1139,16769025,0,0
303,2538,2977,3558,16769025,0,0
922,2068,1851,640,16769025,0,0
3157,3344,3605,1245,16769025,0,0
1593,1038,3912,3983,16769025,1,0
347,1857,4071,3960,16769025,0,0
3139,2212,3778,3910,16769025,1,1
1714,987,1702,825,16769025,0,0
3430,2859,1492,3150,16769025,0,0
2399,247,3279,2064,16769025,0,0
1688,4095,3807,2648,16769025,1,0
429,425,1389,2566,16769025,0,0
480,1754,670,3818,16769025,0,0
1511,348,2541,1471,16769025,0,0
3974,2768,140,692,16769025,0,0
3925,3847,2822,2892,16769025,1,0
2839,1420,3891,3868,16769025,1,0
3496,1481,3833,3838,16769025,1,0
1287,66,4063,770,16769025,0,0
779,1624,945,612,16769025,0,0
1115,247,1373,3398,16769025,0,0
3818,389,4028,1279,16769025,0,0
3786,3299,2280,1272,16769025,0,0
1101,1010,2983,202,16769025,0,0
3182,3694,2742,1830,16769025,1,0
2960,1660,4,384,16769025,0,0
3471,2911,1782,2587,16769025,0,0
2509,2703,1247,1803,16769025,0,0
3568,177,3631,2911,16769025,0,0
3755,939,3935,4005,16769025,1,0
873,2942,3590,2060,16769025,0,0
3781,2348,2447,3225,16769025,1,0
3220,2228,2951,4014,16769025,1,0
3871,3569,755,78,16769025,0,0
1100,1906,1777,315,16769025,0,0
3222,1545,1478,1404,16769025,0,0
3516,2785,583,3857,16769025,0,0
3720,2955,2057,2809,16769025,1,0
794,3458,244,2652,16769025,0,0
1921,3972,3703,2664,16769025,1,0
2596,3118,2450,3539,16769025,0,0
2400,2794,1192,2256,16769025,0,0
577,2846,225,3327,16769025,0,0
3879,2444,422,481,16769025,0,0
3072,3177,2385,2940,16769025,1,0
226,3582,3685,3899,16769025,0,0
3204,2749,4005,1417,16769025,0,0
3093,1139,3780,3744,16769025,1,0
4052,2453,2037,546,16769025,0,0
1413,2031,531,2277,16769025,0,0
1819,62,793,3849,16769025,0,0
3503,3953,823,3703,16769025,1,0
2484,1767,2272,1220,16769025,0,0
3806,2233,3228,3514,16769025,1,1
3924,3450,3521,1986,16769025,1,0
2173,2544,1981,3407,16769025,0,0
2155,1016,3186,1667,16769025,0,0
3136,2860,4005,3499,16769025,1,1
1777,3716,2907,3497,16769025,1,0
1031,1631,15,1617,16769025,0,0
1928,1129,3746,3895,16769025,0,0
2968,3063,1151,3231,16769025,0,0
4090,2038,3171,321,16769025,0,0
79,1726,1097,862,16769025,0,0
1377,789,1873,3656,16769025,0,0
3155,2503,3539,1746,16769025,0,0
2863,611,3692,680,16769025,0,0
4034,3226,3293,1063,16769025,0,0
660,3705,4092,3501,16769025,1,0
2159,3373,2648,2932,16769025,0,0
1982,336,2146,985,16769025,0,0
3453,1706,3714,3044,16769025,1,0
1967,230,3211,1347,16769025,0,0
2723,3278,3735,2264,16769025,1,0
2824,3901,1492,2776,16769025,0,0
1209,3015,3859,693,16769025,0,0
3173,3558,1735,3156,16769025,0,0
929,1066,3699,2804,16769025,0,0
2832,3815,2620,2871,16769025,1,0
2228,3442,3857,2721,16769025,1,0
2065,1660,3908,3470,16769025,1,0
2067,3788,3976,2822,16769025,1,0
2398,1768,1565,3080,16769025,0,0
1880,2863,3456,1144,16769025,0,0
2807,2950,2205,3986,16769025,1,0
575,1598,2735,1793,16769025,0,0
221,1525,3444,3224,16769025,0,0
3475,2366,3714,79,16769025,0,0
269,2388,2600,3763,16769025,0,0
1385,2659,871,114,16769025,0,0
3081,2669,1689,2567,16769025,0,0
3107,3443,1016,1398,16769025,0,0
1225,3053,2701,2434,16769025,0,0
2810,611,1200,3945,16769025,0,0
649,2964,3331,1589,16769025,0,0
844,788,3681,589,16769025,0,0
542,2347,1232,321,16769025,0,0
2715,4039,2362,3806,16769025,1,0
3787,2012,1943,196,16769025,0,0
1444,764,2822,2774,16769025,0,0
4094,3242,3884,1495,16769025,1,0
3970,1729,1886,1461,16769025,0,0
1619,1717,2505,4037,16769025,0,0
3741,3988,2370,2130,16769025,1,0
3489,2881,4037,2841,16769025,1,0
553,3578,2112,212,16769025,0,0
2960,3933,2756,2082,16769025,1,0
3930,2762,3638,1166,16769025,0,0
3967,3102,2193,2370,16769025,1,0
3133,4064,930,1162,16769025,0,0
2436,3901,3993,2358,16769025,1,0
163,276,3551,987,16769025,0,0
1701,1270,684,2248,16769025,0,0
3902,3236,1204,2504,16769025,0,0
2565,4090,2543,2470,16769025,1,0
660,2822,2128,1102,16769025,0,0
2223,2396,3658,1226,16769025,0,0
282,2715,894,1445,16769025,0,0
682,494,1699,1598,16769025,0,0
3441,3789,3478,1606,16769025,1,0
3533,3845,2,3546,16769025,0,0
761,4064,133,3376,16769025,0,0
926,2719,2636,714,16769025,0,0
2766,3029,3105,2703,16769025,1,0
2918,2458,1565,1843,16769025,0,0
3031,2322,3082,27,16769025,0,0
116,2958,1960,124,16769025,0,0
1118,1884,2263,260,16769025,0,0
1135,1485,3427,1888,16769025,0,0
1577,2799,80,2819,16769025,0,0
3975,1003,2063,1043,16769025,0,0
1736,3125,526,2202,16769025,0,0
897,3927,1730,167,16769025,0,0
2575,865,2891,2682,16769025,0,0
2023,2990,736,1682,16769025,0,0
109,1652,1115,911,16769025,0,0
3186,794,3857,3693,16769025,1,0
3981,3708,4038,1522,16769025,1,0
3519,2318,986,59,16769025,0,0
1775,1206,360,2780,16769025,0,0
3874,1849,3584,3963,16769025,1,0
2500,3431,2191,3739,16769025,1,0
983,2662,1306,1542,16769025,0,0
1376,260,3479,1233,16769025,0,0
80,1601,985,787,16769025,0,0
3907,2026,2326,3806,16769025,0,0
2885,3577,2685,2705,16769025,1,0
437,1560,365,1044,16769025,0,0
1817,1758,3257,2335,16769025,0,0
689,2278,1362,2713,16769025,0,0
2721,18,2245,562,16769025,0,0
2222,441,3227,1670,16769025,0,0
3961,2865,1865,2658,16769025,0,0
1544,1842,2041,1908,16769025,0,0
3739,3245,385,1445,16769025,0,0
873,1170,2164,740,16769025,0,0
3389,2001,2113,616,16769025,0,0
3530,2103,3558,2781,16769025,1,0
1450,2999,3998,3316,16769025,1,0
1079,3493,991,2623,16769025,0,0
